organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
New_Choanozoa_01,supergroup,1.39696348778673,6.22554405219745,2.95918383352672,1.05152937124448,3,phi,131
New_Choanozoa_01,supergroup,1.3952684766504,6.15600958063931,2.8940039385854,1.01647121684695,4,phi,131
New_Choanozoa_01,supergroup,1.38707896157206,5.94284966602902,2.83913788564072,0.985775362397716,5,phi,131
New_Choanozoa_01,supergroup,1.38113749926097,5.78212070375139,2.79339904055151,0.960730272714487,6,phi,131
New_Choanozoa_01,supergroup,1.37411559216883,5.76250780513732,2.75319780238648,0.936477131496908,7,phi,131
New_Choanozoa_01,supergroup,1.37323890141358,5.56479322329976,2.72236488603856,0.92011834680717,8,phi,131
New_Choanozoa_01,supergroup,1.36787932745541,5.36470399760435,2.69500974915495,0.903658528457701,9,phi,131
New_Choanozoa_01,taxogroup_1,1.25541668065359,6.26958964056782,2.61046782532966,0.903236259517582,1,phi,131
New_Choanozoa_01,taxogroup_1,1.17621780243619,3.60284774241567,1.9210783211649,0.497617944748709,10,phi,131
New_Choanozoa_01,taxogroup_1,1.25262253513757,5.57485914141033,2.39692671069721,0.776911534762265,2,phi,131
New_Choanozoa_01,taxogroup_1,1.22062946946622,5.02346969285482,2.28323964467833,0.70483983047662,3,phi,131
New_Choanozoa_01,taxogroup_1,1.21257430929716,4.8415719650004,2.20148078158251,0.658061456703674,4,phi,131
New_Choanozoa_01,taxogroup_1,1.20643087853776,4.36500035781029,2.13637776676653,0.62109675944225,5,phi,131
New_Choanozoa_01,taxogroup_1,1.19811124127814,4.06876434013603,2.07921810237557,0.587912432827453,6,phi,131
New_Choanozoa_01,taxogroup_1,1.18636030318438,3.96135783859787,2.032525088017,0.560544261409809,7,phi,131
New_Choanozoa_01,taxogroup_1,1.18418905305535,3.84933453816945,1.99302719187593,0.539087061767382,8,phi,131
New_Choanozoa_01,taxogroup_1,1.18122149746313,3.66982704801148,1.9534948119574,0.51586749352167,9,phi,131
New_Choreotrichida _01,taxogroup_2,1.80910881624705,11.0883120074543,4.44032685146227,1.98807595994622,1,phi,131
New_Choreotrichida _01,taxogroup_2,1.65930139983647,6.6718908621851,3.39886832034417,1.35869216194846,10,phi,131
New_Choreotrichida _01,taxogroup_2,1.76840070816766,9.17793748980666,4.12827753023474,1.79047308441124,2,phi,131
New_Choreotrichida _01,taxogroup_2,1.76339120289996,8.31387091320307,3.9199126354152,1.6614965162181,3,phi,131
New_Choreotrichida _01,taxogroup_2,1.71031735243963,7.69924279227453,3.7954594721881,1.58866307126786,4,phi,131
New_Choreotrichida _01,taxogroup_2,1.70295619704764,7.55845941740773,3.69515849065178,1.52832139122489,5,phi,131
New_Choreotrichida _01,taxogroup_2,1.70272485502322,7.54594195634475,3.61639565606641,1.48131322057309,6,phi,131
New_Choreotrichida _01,taxogroup_2,1.68501754602459,7.1615742504643,3.55308796775949,1.44684613455093,7,phi,131
New_Choreotrichida _01,taxogroup_2,1.66785077070218,6.94993924195033,3.49736171513462,1.41397455556188,8,phi,131
New_Choreotrichida _01,taxogroup_2,1.66682978450058,6.91247633888924,3.44473569801945,1.38256857294677,9,phi,131
New_Choreotrichida _01,taxogroup_middle,1.80351534302631,11.0883120074543,4.41074269569573,1.97203824655113,1,phi,131
New_Choreotrichida _01,taxogroup_middle,1.64432899427066,6.60184095885005,3.33896283660163,1.32441033469877,10,phi,131
New_Choreotrichida _01,taxogroup_middle,1.76840070816766,9.17793748980666,4.0689772412133,1.75787393092447,2,phi,131
New_Choreotrichida _01,taxogroup_middle,1.75623729879757,8.31387091320307,3.86972354790793,1.63563545407872,3,phi,131
New_Choreotrichida _01,taxogroup_middle,1.70534718357845,7.69924279227453,3.73983648265702,1.55792080747426,4,phi,131
New_Choreotrichida _01,taxogroup_middle,1.70295619704764,7.54594195634475,3.6394130580362,1.49815393302516,5,phi,131
New_Choreotrichida _01,taxogroup_middle,1.66682978450058,7.2402249290936,3.56420013929769,1.45396410039624,6,phi,131
New_Choreotrichida _01,taxogroup_middle,1.66410644277346,7.1615742504643,3.49745491325547,1.41588458995958,7,phi,131
New_Choreotrichida _01,taxogroup_middle,1.65919055559957,6.88282330435727,3.44009983418454,1.3827021346745,8,phi,131
New_Choreotrichida _01,taxogroup_middle,1.65658036089381,6.72587507186235,3.38515600900752,1.35046782436977,9,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.27075699231131,7.38795384084941,2.54972994898207,0.92149453476362,1,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.21059249284498,4.37460952067736,2.07874318222827,0.624160777098717,10,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.25341912165484,6.23246131590025,2.40101173239691,0.821242144759732,2,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.24542637076696,5.71202584367003,2.317628202322,0.767451356638834,3,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.23089292618933,5.39733696740572,2.25800545025801,0.731322293121771,4,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.22850739132801,4.91751621516032,2.20799184113274,0.699786947861162,5,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.22087216972054,4.82853550923046,2.17483795017392,0.679590239547729,6,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.22026643117772,4.76915233166279,2.14693897579579,0.663822610520816,7,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.21607318821681,4.57976820043861,2.12322791783771,0.651594265413192,8,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.21494281955607,4.5110213613928,2.10036387358588,0.638182906297526,9,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.24208327951594,6.68655796716548,2.45761764005683,0.86951538144617,1,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.18251608503037,4.11068107774258,1.96113048451892,0.556953401663706,10,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.23400995905071,5.4812775931844,2.30271335614882,0.765839322170734,2,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.22026643117772,5.22651867128596,2.21428605186892,0.708717228269965,3,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.21768989934974,5.03714953884932,2.15550363164165,0.673703022674883,4,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.20479058106295,4.91751621516032,2.11173017425491,0.647190053900717,5,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.20457584007772,4.82853550923046,2.07480529332921,0.626083762164572,6,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.19888509937025,4.74098439761487,2.04289484004047,0.605952176492604,7,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.19551849697649,4.4537237843006,2.01375302034239,0.588823841319741,8,phi,131
New_Chrysochromulinaceae_01,taxogroup_middle,1.1899420271038,4.2722730845506,1.98531034144344,0.572085775890698,9,phi,131
New_Chrysophyceae,taxogroup_1,1.62853855254117,14.2853241942423,4.3971032013351,1.87493435417966,1,phi,132
New_Chrysophyceae,taxogroup_1,1.52207883845358,8.071848699273,3.44022767169148,1.30929150660594,10,phi,132
New_Chrysophyceae,taxogroup_1,1.59140539464894,11.144092443619,4.04277227154851,1.6484475139044,2,phi,132
New_Chrysophyceae,taxogroup_1,1.58394494822128,10.4056768241621,3.89065631005404,1.5598524870166,3,phi,132
New_Chrysophyceae,taxogroup_1,1.58177195574597,9.60992540062495,3.78533925414027,1.4967910842172,4,phi,132
New_Chrysophyceae,taxogroup_1,1.57418885748809,9.0828553119038,3.70345280829177,1.45039920383847,5,phi,132
New_Chrysophyceae,taxogroup_1,1.55740393919865,8.9699734848701,3.63627384207692,1.41395584022426,6,phi,132
New_Chrysophyceae,taxogroup_1,1.53713964119907,8.56288237129002,3.57734221140022,1.38069930666811,7,phi,132
New_Chrysophyceae,taxogroup_1,1.53474301510707,8.27097332539028,3.52794067632698,1.35617768914734,8,phi,132
New_Chrysophyceae,taxogroup_1,1.52943994839615,8.11368097827605,3.48297124553663,1.33356378554369,9,phi,132
New_Chrysophyceae,taxogroup_2,1.43803862456556,10.4073107657213,3.63424567277415,1.48258952138327,1,phi,132
New_Chrysophyceae,taxogroup_2,1.306867798224,6.01916700416757,2.56773839208361,0.851418833439901,10,phi,132
New_Chrysophyceae,taxogroup_2,1.41423114487379,9.81628198458864,3.29577586934345,1.27003940494506,2,phi,132
New_Chrysophyceae,taxogroup_2,1.3831327032637,9.17728450679559,3.11988127980612,1.16228469043543,3,phi,132
New_Chrysophyceae,taxogroup_2,1.3713233857136,8.11368097827605,2.99329882438717,1.09072329383216,4,phi,132
New_Chrysophyceae,taxogroup_2,1.34997045119318,8.071848699273,2.8901192055861,1.03068992101685,5,phi,132
New_Chrysophyceae,taxogroup_2,1.34738057871132,6.65958222324599,2.79848955371647,0.97574179984314,6,phi,132
New_Chrysophyceae,taxogroup_2,1.33840364629737,6.37278452101943,2.72787038125501,0.933282194390441,7,phi,132
New_Chrysophyceae,taxogroup_2,1.3266613385856,6.34177884483539,2.66973816206042,0.904828589810666,8,phi,132
New_Chrysophyceae,taxogroup_2,1.32029209090345,6.17132352623848,2.6169988116021,0.877970568213791,9,phi,132
New_Ciliophora_01,supergroup,4.82288686906572,11.1199393807493,6.65654273794781,1.16225008456198,1,phi,131
New_Ciliophora_01,supergroup,4.29456434776054,6.47847366804872,5.34382983369066,0.749302938765218,10,phi,131
New_Ciliophora_01,supergroup,4.76221019631414,8.46292839611898,6.16692107097733,0.95906173663439,2,phi,131
New_Ciliophora_01,supergroup,4.62781051440053,7.68217743549491,5.93377702371927,0.878053172940652,3,phi,131
New_Ciliophora_01,supergroup,4.53225072928246,7.36642743110691,5.79533759963913,0.845334327364146,4,phi,131
New_Ciliophora_01,supergroup,4.44462647750698,7.24222291764913,5.68257274023898,0.821882855582498,5,phi,131
New_Ciliophora_01,supergroup,4.41634699131466,7.13304184296055,5.5961576125777,0.803569334087549,6,phi,131
New_Ciliophora_01,supergroup,4.4088421944368,7.07277311789681,5.51350457757231,0.788182011787585,7,phi,131
New_Ciliophora_01,supergroup,4.35149161662652,6.96425889393739,5.45086186836487,0.771877346231837,8,phi,131
New_Ciliophora_01,supergroup,4.30145029231872,6.52881705568774,5.38972749903734,0.757976708076778,9,phi,131
New_Ciliophora_01,taxogroup_1,3.97731866815519,8.01080817160934,5.58952001491732,0.920007373120189,1,phi,131
New_Ciliophora_01,taxogroup_1,3.52143814556086,5.39771526755595,4.36524904528216,0.591924726576473,10,phi,131
New_Ciliophora_01,taxogroup_1,3.85671471147641,6.86872156952754,5.1875998470758,0.787873869110072,2,phi,131
New_Ciliophora_01,taxogroup_1,3.74020935493358,6.5028403489788,4.97749422411496,0.735796181387693,3,phi,131
New_Ciliophora_01,taxogroup_1,3.72243255745779,6.39651037161887,4.82974749867733,0.696925198379031,4,phi,131
New_Ciliophora_01,taxogroup_1,3.63382362781665,6.025454792342,4.71329594815243,0.668436993137414,5,phi,131
New_Ciliophora_01,taxogroup_1,3.59863763330481,5.83945693348163,4.61752374680807,0.647213121786073,6,phi,131
New_Ciliophora_01,taxogroup_1,3.59476818940235,5.61195412947388,4.5377680044551,0.625725404153603,7,phi,131
New_Ciliophora_01,taxogroup_1,3.56583479058253,5.51681733471812,4.46904806585324,0.613029592395093,8,phi,131
New_Ciliophora_01,taxogroup_1,3.54186841259836,5.4339629220633,4.41495130324294,0.602692475674624,9,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.52826109732332,9.32043395026738,3.40253676346221,1.55163680328046,1,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.18747567507725,3.64166030851562,1.84404627904881,0.543917888974549,10,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.49055935296935,6.02355830931611,2.90862456669866,1.19137974900422,2,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.43907218136452,5.81885040538315,2.6530763582675,1.03592356865086,3,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.3469176959569,5.03010036632033,2.48267753748262,0.924347256365959,4,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.32773247532086,4.76901768693272,2.35662970653933,0.84665443452956,5,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.26584318772683,4.47904300969552,2.24246003190486,0.779613592740184,6,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.2366685649603,4.4113231738697,2.13332599029274,0.716231556108231,7,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.22444513270102,3.94451875391481,2.02205664028585,0.643810738566939,8,phi,131
New_Cyrtolophosidida_01,taxogroup_2,1.19790308624415,3.8069790637969,1.9253620650454,0.587025298244642,9,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,1.3716093560516,7.29379769383906,2.90469580549173,1.28289717370621,1,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,1.27404761249352,6.02355830931611,2.43498821309435,0.951381268748161,2,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,1.24609935702044,4.94737766844082,2.16828658689272,0.776352270489378,3,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,1.15291112834488,4.18717207408007,1.93086360257276,0.630504794864246,4,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,1.08194013019301,3.86351287535643,1.69286955706091,0.498408914996477,5,phi,131
New_Cyrtolophosidida_01,taxogroup_middle,0.832037982120523,3.44346933269198,1.45130705413444,0.383045651863361,6,phi,131
New_Haptophyta_01,supergroup,1.25622112324692,3.37940105058059,1.53309853018115,0.437073548783819,1,phi,131
New_Haptophyta_01,supergroup,1.20447256760292,2.51858942590191,1.378560687104,0.30998481652632,10,phi,131
New_Haptophyta_01,supergroup,1.25293375692296,3.22982267817563,1.4855162667433,0.397073996958513,2,phi,131
New_Haptophyta_01,supergroup,1.24025504097011,3.02197201236365,1.45878911213437,0.374363551568752,3,phi,131
New_Haptophyta_01,supergroup,1.23100394435505,2.87013114318769,1.43788867708737,0.358283272522085,4,phi,131
New_Haptophyta_01,supergroup,1.22472899426391,2.70120518938787,1.42268140807616,0.344339135014977,5,phi,131
New_Haptophyta_01,supergroup,1.22307604173152,2.62049336621937,1.41070963577755,0.3355078400696,6,phi,131
New_Haptophyta_01,supergroup,1.21691003001926,2.59771261272634,1.40084844387459,0.327940035792946,7,phi,131
New_Haptophyta_01,supergroup,1.20975350887558,2.53546977301217,1.3920936555042,0.321183631160201,8,phi,131
New_Haptophyta_01,supergroup,1.20804434129824,2.5236698733449,1.38508324575319,0.31547630669715,9,phi,131
New_MALV-I_01,taxogroup_1,5.32679703411424,79.2756865845752,28.9250764884843,23.0677006754916,1,phi,132
New_MALV-I_01,taxogroup_1,4.70404806038569,42.9383774795758,22.3490119095698,17.3422231409556,10,phi,132
New_MALV-I_01,taxogroup_1,5.24752771562382,58.6393826618889,26.5905366720485,20.8973009718826,2,phi,132
New_MALV-I_01,taxogroup_1,5.14877886542898,52.6198431577061,25.3531198063952,19.8231651281656,3,phi,132
New_MALV-I_01,taxogroup_1,5.03715992047658,49.7877244331197,24.5947619852777,19.1901370017885,4,phi,132
New_MALV-I_01,taxogroup_1,4.94257990195603,48.3462165154347,24.0535525134943,18.7430094459378,5,phi,132
New_MALV-I_01,taxogroup_1,4.88152507504783,47.8665500176335,23.5730486606853,18.3536165922668,6,phi,132
New_MALV-I_01,taxogroup_1,4.86588481455537,46.9839509773434,23.1494583607664,17.9961574341361,7,phi,132
New_MALV-I_01,taxogroup_1,4.77113916171509,43.6059764305256,22.8421149124575,17.7396600761478,8,phi,132
New_MALV-I_01,taxogroup_1,4.767161842806,43.2722803414937,22.5710393776453,17.5176151816704,9,phi,132
New_MALV-I_01,taxogroup_2,5.06153028546336,73.918709965034,27.8048729504668,22.1207585056592,1,phi,132
New_MALV-I_01,taxogroup_2,4.54405791180802,41.1454052917866,21.2375962479354,16.4418893330418,10,phi,132
New_MALV-I_01,taxogroup_2,5.0055536903391,57.2319435342304,25.5118600393348,20.0184075402494,2,phi,132
New_MALV-I_01,taxogroup_2,4.94257990195603,52.6198431577061,24.3688325996637,19.0334330456038,3,phi,132
New_MALV-I_01,taxogroup_2,4.77113916171509,48.0100386682144,23.5376374195156,18.3430349195827,4,phi,132
New_MALV-I_01,taxogroup_2,4.73705929703549,46.4743798972593,22.9445024325521,17.8453581787701,5,phi,132
New_MALV-I_01,taxogroup_2,4.70404806038569,45.8043010823582,22.5083214666249,17.4886264617876,6,phi,132
New_MALV-I_01,taxogroup_2,4.60819316600949,43.6059764305256,22.1406910766168,17.1821490152099,7,phi,132
New_MALV-I_01,taxogroup_2,4.59934169366384,43.2722803414937,21.8099196875892,16.9068717751991,8,phi,132
New_MALV-I_01,taxogroup_2,4.5935843191383,41.8294410504774,21.5256998943701,16.6742038379168,9,phi,132
New_MALV-II_01,taxogroup_1,41.8937766852547,79.2756865845752,51.5358700718755,6.11905712211178,1,phi,132
New_MALV-II_01,taxogroup_1,36.6303376758033,42.9383774795758,39.6334618764068,1.30767271165562,10,phi,132
New_MALV-II_01,taxogroup_1,41.1445443431308,58.6393826618889,47.3076591293901,3.40716897837937,2,phi,132
New_MALV-II_01,taxogroup_1,40.4900769048016,52.6198431577061,45.065007467163,2.40321656107783,3,phi,132
New_MALV-II_01,taxogroup_1,39.085467643285,49.7877244331197,43.6892557709392,2.12178356180858,4,phi,132
New_MALV-II_01,taxogroup_1,38.2787404777442,48.3462165154347,42.7086698692358,1.97059746159911,5,phi,132
New_MALV-II_01,taxogroup_1,37.9469074823598,47.8665500176335,41.8463507548316,1.81914094058092,6,phi,132
New_MALV-II_01,taxogroup_1,37.6141946158497,46.9839509773434,41.0746109882858,1.62130688655678,7,phi,132
New_MALV-II_01,taxogroup_1,37.2007414166566,43.6059764305256,40.519631542255,1.41536686560409,8,phi,132
New_MALV-II_01,taxogroup_1,36.6484030377136,43.2722803414937,40.0300661889231,1.32703576010976,9,phi,132
New_MALV-II_01,taxogroup_2,38.8454409708428,73.918709965034,48.4773648678258,5.79356711771802,1,phi,132
New_MALV-II_01,taxogroup_2,33.0303248165362,40.4652819594579,36.6108495976333,1.43725831253628,10,phi,132
New_MALV-II_01,taxogroup_2,38.2787404777442,55.7486533379205,44.2656515175436,3.40606966182579,2,phi,132
New_MALV-II_01,taxogroup_2,37.2007414166566,51.6767912421892,42.1633916019732,2.73049690166916,3,phi,132
New_MALV-II_01,taxogroup_2,36.3209714065983,47.0857137546668,40.8138516702822,2.25721554563786,4,phi,132
New_MALV-II_01,taxogroup_2,35.784852254362,45.8043010823582,39.7802437182015,1.97862259085769,5,phi,132
New_MALV-II_01,taxogroup_2,35.4888441998177,44.6144229849685,38.9265875613519,1.84500748694972,6,phi,132
New_MALV-II_01,taxogroup_2,35.1496686853684,43.6059764305256,38.3158723462907,1.72061966779413,7,phi,132
New_MALV-II_01,taxogroup_2,33.4648321849544,43.2722803414937,37.668273198236,1.61291196812963,8,phi,132
New_MALV-II_01,taxogroup_2,33.4495802849646,41.8294410504774,37.1396202509005,1.4799371394484,9,phi,132
New_MAST-4,taxogroup_1,1.2363566404606,57.2546373527791,4.11995849014319,7.28516542338051,1,phi,132
New_MAST-4,taxogroup_1,1.17408417465279,30.7565538727575,3.09085440521817,4.84383457135649,10,phi,132
New_MAST-4,taxogroup_1,1.21963840713137,43.5990758441356,3.79072693657964,6.49418987781973,2,phi,132
New_MAST-4,taxogroup_1,1.21582966688922,40.267319198491,3.60262781051809,6.04813993444364,3,phi,132
New_MAST-4,taxogroup_1,1.20201438608683,38.609461192504,3.48195809563478,5.76529387064743,4,phi,132
New_MAST-4,taxogroup_1,1.20085457289143,36.6279429220294,3.37710278343557,5.51209865610562,5,phi,132
New_MAST-4,taxogroup_1,1.18908590068547,35.2505478317435,3.30500556439722,5.34468992245526,6,phi,132
New_MAST-4,taxogroup_1,1.18061193066272,33.0807829040073,3.24251756697293,5.19966598565821,7,phi,132
New_MAST-4,taxogroup_1,1.17615000995016,31.785737297487,3.18933749060835,5.07856615778262,8,phi,132
New_MAST-4,taxogroup_1,1.17570503880203,31.5437054330331,3.13428055403066,4.94534060446059,9,phi,132
New_MAST-4,taxogroup_2,1.13981670018541,51.2637528539823,3.2216280777658,5.26174164501383,1,phi,132
New_MAST-4,taxogroup_2,1.0424966514023,14.9794106699287,1.83997634677396,1.98681534087164,10,phi,132
New_MAST-4,taxogroup_2,1.10454346825146,34.2022412911668,2.81502497759187,4.28082803806222,2,phi,132
New_MAST-4,taxogroup_2,1.09550441295019,30.7565538727575,2.59741670848452,3.76279887740038,3,phi,132
New_MAST-4,taxogroup_2,1.08626740309662,25.6563661893148,2.42398027644697,3.34221038790851,4,phi,132
New_MAST-4,taxogroup_2,1.06583206229306,22.0408000995479,2.29595940720957,3.04078668448805,5,phi,132
New_MAST-4,taxogroup_2,1.06206951379024,21.8813162985068,2.19375564568472,2.81253947163802,6,phi,132
New_MAST-4,taxogroup_2,1.05957193196398,19.5234140794802,2.08661780652206,2.55585723313985,7,phi,132
New_MAST-4,taxogroup_2,1.05119616988697,17.911483085755,1.99701319309482,2.34945866598102,8,phi,132
New_MAST-4,taxogroup_2,1.04400651643394,17.5660419871342,1.92171306510234,2.1807929149535,9,phi,132
Ostreococcus,genus,1.064140169482,2.07532780544842,1.35958419135253,0.179888760129141,1,phi,132
Ostreococcus,genus,0.991063776265833,1.69506944402979,1.18044869596714,0.11904093278528,2,phi,132
